gap_bin,seen_merchant,amount_vs_history,events,customers,frauds,invalid_labels,fraud_rate,event_share,source
0,1,0,5,4,0,0,0.0,2.6910222116973355e-05,digit_relaxed_20260928/generated_validation_20261012
0,1,1,2,2,0,0,0.0,1.0764088846789342e-05,digit_relaxed_20260928/generated_validation_20261012
0,1,2,1,1,0,0,0.0,5.382044423394671e-06,digit_relaxed_20260928/generated_validation_20261012
1,0,-1,1,1,1,0,1.0,5.382044423394671e-06,digit_relaxed_20260928/generated_validation_20261012
1,0,0,7,7,0,0,0.0,3.767431096376269e-05,digit_relaxed_20260928/generated_validation_20261012
1,0,1,3,3,0,0,0.0,1.6146133270184013e-05,digit_relaxed_20260928/generated_validation_20261012
1,0,2,4,4,0,0,0.0,2.1528177693578684e-05,digit_relaxed_20260928/generated_validation_20261012
1,1,0,17,16,0,0,0.0,9.14947551977094e-05,digit_relaxed_20260928/generated_validation_20261012
1,1,1,15,15,0,0,0.0,8.073066635092006e-05,digit_relaxed_20260928/generated_validation_20261012
1,1,2,6,6,1,0,0.16666666666666666,3.2292266540368026e-05,digit_relaxed_20260928/generated_validation_20261012
2,0,0,77,45,4,0,0.05194805194805195,0.00041441742060138964,digit_relaxed_20260928/generated_validation_20261012
2,0,1,57,45,1,0,0.017543859649122806,0.0003067765321334962,digit_relaxed_20260928/generated_validation_20261012
2,0,2,26,23,2,0,0.07692307692307693,0.00013993315500826142,digit_relaxed_20260928/generated_validation_20261012
2,1,0,195,73,1,0,0.005128205128205128,0.0010494986625619609,digit_relaxed_20260928/generated_validation_20261012
2,1,1,130,58,0,0,0.0,0.0006996657750413072,digit_relaxed_20260928/generated_validation_20261012
2,1,2,65,38,1,0,0.015384615384615385,0.0003498328875206536,digit_relaxed_20260928/generated_validation_20261012
3,0,-1,9,9,4,0,0.4444444444444444,4.8438399810552035e-05,digit_relaxed_20260928/generated_validation_20261012
3,0,0,334,108,15,0,0.04491017964071856,0.00179760283741382,digit_relaxed_20260928/generated_validation_20261012
3,0,1,245,96,10,0,0.04081632653061224,0.0013186008837316942,digit_relaxed_20260928/generated_validation_20261012
3,0,2,102,63,17,0,0.16666666666666666,0.0005489685311862564,digit_relaxed_20260928/generated_validation_20261012
3,1,0,753,100,7,0,0.009296148738379814,0.004052679450816187,digit_relaxed_20260928/generated_validation_20261012
3,1,1,519,94,0,0,0.0,0.002793281055741834,digit_relaxed_20260928/generated_validation_20261012
3,1,2,270,73,8,0,0.02962962962962963,0.0014531519943165611,digit_relaxed_20260928/generated_validation_20261012
4,0,-1,35,30,20,0,0.5714285714285714,0.00018837155481881348,digit_relaxed_20260928/generated_validation_20261012
4,0,0,2013,134,72,0,0.03576751117734724,0.010834055424293472,digit_relaxed_20260928/generated_validation_20261012
4,0,1,1329,130,28,0,0.021068472535741158,0.007152737038691517,digit_relaxed_20260928/generated_validation_20261012
4,0,2,656,112,51,0,0.07774390243902439,0.003530621141746904,digit_relaxed_20260928/generated_validation_20261012
4,1,0,4800,123,41,0,0.008541666666666666,0.02583381323229442,digit_relaxed_20260928/generated_validation_20261012
4,1,1,3042,118,12,0,0.0039447731755424065,0.01637217913596659,digit_relaxed_20260928/generated_validation_20261012
4,1,2,1450,97,26,0,0.01793103448275862,0.007803964413922272,digit_relaxed_20260928/generated_validation_20261012
5,0,-1,77,61,36,0,0.4675324675324675,0.00041441742060138964,digit_relaxed_20260928/generated_validation_20261012
5,0,0,5658,138,143,0,0.02527394839165783,0.030451607347567047,digit_relaxed_20260928/generated_validation_20261012
5,0,1,3914,136,49,0,0.012519161982626469,0.02106532187316674,digit_relaxed_20260928/generated_validation_20261012
5,0,2,1704,127,94,0,0.05516431924882629,0.009171003697464519,digit_relaxed_20260928/generated_validation_20261012
5,1,0,12866,133,78,0,0.006062490284470698,0.06924538355139584,digit_relaxed_20260928/generated_validation_20261012
5,1,1,8613,129,23,0,0.0026703819807268082,0.0463555486186983,digit_relaxed_20260928/generated_validation_20261012
5,1,2,3876,121,61,0,0.015737874097007224,0.020860804185077745,digit_relaxed_20260928/generated_validation_20261012
6,0,-1,339,139,83,0,0.2448377581120944,0.0018245130595307933,digit_relaxed_20260928/generated_validation_20261012
6,0,0,21032,138,233,0,0.01107835678965386,0.11319515831283672,digit_relaxed_20260928/generated_validation_20261012
6,0,1,15294,135,80,0,0.005230809467765137,0.0823129874113981,digit_relaxed_20260928/generated_validation_20261012
6,0,2,5824,138,141,0,0.024210164835164836,0.031345026721850563,digit_relaxed_20260928/generated_validation_20261012
6,1,0,37157,132,106,0,0.0028527599106494064,0.19998062464007577,digit_relaxed_20260928/generated_validation_20261012
6,1,1,26460,129,47,0,0.0017762660619803476,0.142408895443023,digit_relaxed_20260928/generated_validation_20261012
6,1,2,10975,127,86,0,0.007835990888382688,0.05906793754675651,digit_relaxed_20260928/generated_validation_20261012
7,0,-1,110,69,6,0,0.05454545454545454,0.0005920248865734138,digit_relaxed_20260928/generated_validation_20261012
7,0,0,4188,133,32,0,0.007640878701050621,0.02254000204517688,digit_relaxed_20260928/generated_validation_20261012
7,0,1,3265,131,11,0,0.0033690658499234303,0.0175723750423836,digit_relaxed_20260928/generated_validation_20261012
7,0,2,923,126,15,0,0.016251354279523293,0.004967627002793281,digit_relaxed_20260928/generated_validation_20261012
7,1,-1,1,1,0,0,0.0,5.382044423394671e-06,digit_relaxed_20260928/generated_validation_20261012
7,1,0,3585,129,19,0,0.005299860529986053,0.019294629257869893,digit_relaxed_20260928/generated_validation_20261012
7,1,1,2754,129,3,0,0.0010893246187363835,0.014822150342028923,digit_relaxed_20260928/generated_validation_20261012
7,1,2,872,123,11,0,0.01261467889908257,0.0046931427372001525,digit_relaxed_20260928/generated_validation_20261012
-1,0,-1,143,143,44,0,0.3076923076923077,0.0007416820103213091,digit_relaxed_20260929/generated_validation_20261011
0,0,0,2,2,0,0,0.0,1.0373174969528799e-05,digit_relaxed_20260929/generated_validation_20261011
0,1,0,3,3,0,0,0.0,1.5559762454293198e-05,digit_relaxed_20260929/generated_validation_20261011
0,1,2,2,2,0,0,0.0,1.0373174969528799e-05,digit_relaxed_20260929/generated_validation_20261011
1,0,-1,1,1,1,0,1.0,5.186587484764399e-06,digit_relaxed_20260929/generated_validation_20261011
1,0,0,10,9,0,0,0.0,5.186587484764399e-05,digit_relaxed_20260929/generated_validation_20261011
1,0,1,3,3,1,0,0.3333333333333333,1.5559762454293198e-05,digit_relaxed_20260929/generated_validation_20261011
1,0,2,1,1,0,0,0.0,5.186587484764399e-06,digit_relaxed_20260929/generated_validation_20261011
1,1,0,13,13,1,0,0.07692307692307693,6.742563730193719e-05,digit_relaxed_20260929/generated_validation_20261011
1,1,1,13,13,1,0,0.07692307692307693,6.742563730193719e-05,digit_relaxed_20260929/generated_validation_20261011
1,1,2,5,4,1,0,0.2,2.5932937423821997e-05,digit_relaxed_20260929/generated_validation_20261011
2,0,0,91,57,12,0,0.13186813186813187,0.00047197946111356034,digit_relaxed_20260929/generated_validation_20261011
2,0,1,50,40,1,0,0.02,0.00025932937423822,digit_relaxed_20260929/generated_validation_20261011
2,0,2,22,18,7,0,0.3181818181818182,0.00011410492466481678,digit_relaxed_20260929/generated_validation_20261011
2,1,0,189,70,1,0,0.005291005291005291,0.0009802650346204715,digit_relaxed_20260929/generated_validation_20261011
2,1,1,147,69,1,0,0.006802721088435374,0.0007624283602603667,digit_relaxed_20260929/generated_validation_20261011
2,1,2,57,32,2,0,0.03508771929824561,0.00029563548663157074,digit_relaxed_20260929/generated_validation_20261011
3,0,-1,5,5,2,0,0.4,2.5932937423821997e-05,digit_relaxed_20260929/generated_validation_20261011
3,0,0,330,105,30,0,0.09090909090909091,0.0017115738699722517,digit_relaxed_20260929/generated_validation_20261011
3,0,1,219,93,10,0,0.045662100456621,0.0011358626591634034,digit_relaxed_20260929/generated_validation_20261011
3,0,2,102,61,12,0,0.11764705882352941,0.0005290319234459687,digit_relaxed_20260929/generated_validation_20261011
3,1,0,851,101,10,0,0.011750881316098707,0.004413785949534504,digit_relaxed_20260929/generated_validation_20261011
3,1,1,517,96,3,0,0.005802707930367505,0.0026814657296231944,digit_relaxed_20260929/generated_validation_20261011
3,1,2,226,72,6,0,0.02654867256637168,0.0011721687715567542,digit_relaxed_20260929/generated_validation_20261011
4,0,-1,35,29,21,0,0.6,0.00018153056196675398,digit_relaxed_20260929/generated_validation_20261011
4,0,0,2041,139,119,0,0.0583047525722685,0.010585825056404138,digit_relaxed_20260929/generated_validation_20261011
4,0,1,1397,133,37,0,0.026485325697924122,0.007245662716215866,digit_relaxed_20260929/generated_validation_20261011
4,0,2,598,120,90,0,0.1505016722408027,0.0031015793158891106,digit_relaxed_20260929/generated_validation_20261011
4,1,-1,1,1,1,0,1.0,5.186587484764399e-06,digit_relaxed_20260929/generated_validation_20261011
4,1,0,5014,130,54,0,0.010769844435580374,0.026005549648608697,digit_relaxed_20260929/generated_validation_20261011
4,1,1,3325,127,22,0,0.006616541353383459,0.017245403386841628,digit_relaxed_20260929/generated_validation_20261011
4,1,2,1406,107,50,0,0.03556187766714083,0.007292342003578745,digit_relaxed_20260929/generated_validation_20261011
5,0,-1,81,60,34,0,0.41975308641975306,0.00042011358626591636,digit_relaxed_20260929/generated_validation_20261011
5,0,0,5788,140,172,0,0.029716655148583276,0.030019968361816342,digit_relaxed_20260929/generated_validation_20261011
5,0,1,4042,138,54,0,0.013359722909450767,0.0209641866134177,digit_relaxed_20260929/generated_validation_20261011
5,0,2,1488,131,120,0,0.08064516129032258,0.007717642177329426,digit_relaxed_20260929/generated_validation_20261011
5,1,0,13322,135,76,0,0.005704849121753491,0.06909571847203133,digit_relaxed_20260929/generated_validation_20261011
5,1,1,9198,132,16,0,0.0017395085888236572,0.047706231684862946,digit_relaxed_20260929/generated_validation_20261011
5,1,2,3656,122,56,0,0.015317286652078774,0.018962163844298642,digit_relaxed_20260929/generated_validation_20261011
6,0,-1,325,134,79,0,0.24307692307692308,0.0016856409325484297,digit_relaxed_20260929/generated_validation_20261011
6,0,0,21965,141,211,0,0.009606191668563625,0.11392339410285003,digit_relaxed_20260929/generated_validation_20261011
6,0,1,16634,139,69,0,0.004148130335457497,0.08627369622157102,digit_relaxed_20260929/generated_validation_20261011
6,0,2,5306,141,152,0,0.028646814926498305,0.027520033194159903,digit_relaxed_20260929/generated_validation_20261011
6,1,-1,3,3,1,0,0.3333333333333333,1.5559762454293198e-05,digit_relaxed_20260929/generated_validation_20261011
6,1,0,37308,134,102,0,0.002733998070119009,0.1935012058815902,digit_relaxed_20260929/generated_validation_20261011
6,1,1,28150,136,31,0,0.0011012433392539964,0.14600243769611784,digit_relaxed_20260929/generated_validation_20261011
6,1,2,9849,135,68,0,0.006904254239009037,0.05108270013744457,digit_relaxed_20260929/generated_validation_20261011
7,0,-1,121,69,3,0,0.024793388429752067,0.0006275770856564924,digit_relaxed_20260929/generated_validation_20261011
7,0,0,4905,135,8,0,0.0016309887869520897,0.025440211612769378,digit_relaxed_20260929/generated_validation_20261011
7,0,1,3995,134,6,0,0.001501877346683354,0.020720417001633774,digit_relaxed_20260929/generated_validation_20261011
7,0,2,1128,132,12,0,0.010638297872340425,0.005850470682814243,digit_relaxed_20260929/generated_validation_20261011
7,1,0,4397,133,7,0,0.0015919945417329998,0.022805425170509062,digit_relaxed_20260929/generated_validation_20261011
7,1,1,3386,135,1,0,0.00029533372711163615,0.017561785223412257,digit_relaxed_20260929/generated_validation_20261011
7,1,2,939,129,1,0,0.0010649627263045794,0.004870205648193771,digit_relaxed_20260929/generated_validation_20261011
-1,0,-1,143,143,37,0,0.25874125874125875,0.0008099917867965675,digit_relaxed_20260929/generated_validation_20261012
0,0,0,2,2,0,0,0.0,1.132855645869325e-05,digit_relaxed_20260929/generated_validation_20261012
0,0,2,1,1,1,0,1.0,5.664278229346625e-06,digit_relaxed_20260929/generated_validation_20261012
0,1,0,4,4,0,0,0.0,2.26571129173865e-05,digit_relaxed_20260929/generated_validation_20261012
0,1,1,3,3,0,0,0.0,1.6992834688039876e-05,digit_relaxed_20260929/generated_validation_20261012
0,1,2,1,1,0,0,0.0,5.664278229346625e-06,digit_relaxed_20260929/generated_validation_20261012
1,0,-1,1,1,1,0,1.0,5.664278229346625e-06,digit_relaxed_20260929/generated_validation_20261012
1,0,0,3,3,0,0,0.0,1.6992834688039876e-05,digit_relaxed_20260929/generated_validation_20261012
1,0,1,3,3,0,0,0.0,1.6992834688039876e-05,digit_relaxed_20260929/generated_validation_20261012
1,0,2,4,4,0,0,0.0,2.26571129173865e-05,digit_relaxed_20260929/generated_validation_20261012
1,1,0,15,14,0,0,0.0,8.496417344019939e-05,digit_relaxed_20260929/generated_validation_20261012
1,1,1,5,4,0,0,0.0,2.832139114673313e-05,digit_relaxed_20260929/generated_validation_20261012
1,1,2,4,4,0,0,0.0,2.26571129173865e-05,digit_relaxed_20260929/generated_validation_20261012
2,0,-1,2,2,1,0,0.5,1.132855645869325e-05,digit_relaxed_20260929/generated_validation_20261012
2,0,0,80,51,6,0,0.075,0.00045314225834773006,digit_relaxed_20260929/generated_validation_20261012
2,0,1,50,39,1,0,0.02,0.0002832139114673313,digit_relaxed_20260929/generated_validation_20261012
2,0,2,25,22,7,0,0.28,0.00014160695573366564,digit_relaxed_20260929/generated_validation_20261012
2,1,0,179,66,3,0,0.01675977653631285,0.001013905803053046,digit_relaxed_20260929/generated_validation_20261012
2,1,1,117,57,2,0,0.017094017094017096,0.0006627205528335552,digit_relaxed_20260929/generated_validation_20261012
2,1,2,48,36,2,0,0.041666666666666664,0.000271885355008638,digit_relaxed_20260929/generated_validation_20261012
3,0,-1,11,11,8,0,0.7272727272727273,6.230706052281287e-05,digit_relaxed_20260929/generated_validation_20261012
3,0,0,309,104,17,0,0.05501618122977346,0.0017502619728681074,digit_relaxed_20260929/generated_validation_20261012
3,0,1,216,91,8,0,0.037037037037037035,0.001223484097538871,digit_relaxed_20260929/generated_validation_20261012
3,0,2,80,49,16,0,0.2,0.00045314225834773006,digit_relaxed_20260929/generated_validation_20261012
3,1,0,699,96,7,0,0.010014306151645207,0.003959330482313291,digit_relaxed_20260929/generated_validation_20261012
3,1,1,474,94,2,0,0.004219409282700422,0.0026848678807103003,digit_relaxed_20260929/generated_validation_20261012
3,1,2,206,66,9,0,0.043689320388349516,0.001166841315245405,digit_relaxed_20260929/generated_validation_20261012
4,0,-1,39,31,28,0,0.717948717948718,0.0002209068509445184,digit_relaxed_20260929/generated_validation_20261012
4,0,0,1840,138,95,0,0.051630434782608696,0.01042227194199779,digit_relaxed_20260929/generated_validation_20261012
4,0,1,1257,131,28,0,0.022275258552108195,0.007119997734288708,digit_relaxed_20260929/generated_validation_20261012
4,0,2,525,114,74,0,0.14095238095238094,0.002973746070406978,digit_relaxed_20260929/generated_validation_20261012
4,1,0,4321,124,26,0,0.006017125665355242,0.02447534622900677,digit_relaxed_20260929/generated_validation_20261012
4,1,1,2819,119,6,0,0.002128414331323164,0.015967600328528137,digit_relaxed_20260929/generated_validation_20261012
4,1,2,1124,98,22,0,0.019572953736654804,0.006366648729785607,digit_relaxed_20260929/generated_validation_20261012
5,0,-1,81,60,37,0,0.4567901234567901,0.0004588065365770767,digit_relaxed_20260929/generated_validation_20261012
5,0,0,5241,138,112,0,0.02136996756344209,0.029686482200005665,digit_relaxed_20260929/generated_validation_20261012
5,0,1,3780,137,37,0,0.009788359788359789,0.021410971706930244,digit_relaxed_20260929/generated_validation_20261012
5,0,2,1295,131,89,0,0.06872586872586872,0.00733524030700388,digit_relaxed_20260929/generated_validation_20261012
5,1,0,11444,134,32,0,0.0027962250961202375,0.06482200005664278,digit_relaxed_20260929/generated_validation_20261012
5,1,1,8268,129,13,0,0.0015723270440251573,0.0468322524002379,digit_relaxed_20260929/generated_validation_20261012
5,1,2,3035,117,30,0,0.009884678747940691,0.017191084426067007,digit_relaxed_20260929/generated_validation_20261012
6,0,-1,321,137,57,0,0.17757009345794392,0.0018182333116202667,digit_relaxed_20260929/generated_validation_20261012
6,0,0,20860,140,173,0,0.008293384467881111,0.11815684386417061,digit_relaxed_20260929/generated_validation_20261012
6,0,1,15672,134,54,0,0.003445635528330781,0.08877056841032031,digit_relaxed_20260929/generated_validation_20261012
6,0,2,5091,140,137,0,0.02691023374582597,0.02883684046560367,digit_relaxed_20260929/generated_validation_20261012
6,1,-1,3,2,3,0,1.0,1.6992834688039876e-05,digit_relaxed_20260929/generated_validation_20261012
6,1,0,33198,135,59,0,0.0017772154949093318,0.18804270865784928,digit_relaxed_20260929/generated_validation_20261012
6,1,1,25346,135,17,0,0.0006707172729424762,0.14356679600101957,digit_relaxed_20260929/generated_validation_20261012
6,1,2,8634,130,46,0,0.005327773917072041,0.04890537823217876,digit_relaxed_20260929/generated_validation_20261012
7,0,-1,113,66,1,0,0.008849557522123894,0.0006400634399161687,digit_relaxed_20260929/generated_validation_20261012
7,0,0,5281,132,13,0,0.002461654989585306,0.02991305332917953,digit_relaxed_20260929/generated_validation_20261012
7,0,1,4188,132,5,0,0.0011938872970391596,0.023721997224503667,digit_relaxed_20260929/generated_validation_20261012
7,0,2,1159,127,9,0,0.007765314926660914,0.006564898467812739,digit_relaxed_20260929/generated_validation_20261012
7,1,-1,1,1,0,0,0.0,5.664278229346625e-06,digit_relaxed_20260929/generated_validation_20261012
7,1,0,4392,131,2,0,0.0004553734061930783,0.02487750998329038,digit_relaxed_20260929/generated_validation_20261012
7,1,1,3497,130,3,0,0.0008578781812982557,0.01980798096802515,digit_relaxed_20260929/generated_validation_20261012
7,1,2,1035,131,5,0,0.004830917874396135,0.005862527967373758,digit_relaxed_20260929/generated_validation_20261012
-1,0,-1,143,143,67,0,0.46853146853146854,0.0007779730266414959,native_20260928/generated_validation_20261011
0,0,-1,2,2,1,0,0.5,1.0880741631349593e-05,native_20260928/generated_validation_20261011
0,0,0,6,6,0,0,0.0,3.264222489404878e-05,native_20260928/generated_validation_20261011
0,0,1,2,2,0,0,0.0,1.0880741631349593e-05,native_20260928/generated_validation_20261011
0,1,0,7,7,0,0,0.0,3.8082595709723573e-05,native_20260928/generated_validation_20261011
0,1,1,6,6,0,0,0.0,3.264222489404878e-05,native_20260928/generated_validation_20261011
